time,sniffer_zero,sniffer_one,sniffer_two,sniffer_three,sniffer_four,sniffer_five,sniffer_six
16:18:00,0.8418686071631543,0.9542043256127017,0.5973990635079682,0.514252905347632,0.5928364590821642,0.1112346161907794,0.3521581206960235
16:18:01,0.8122275030548267,0.8653597606248445,0.48070670227505125,0.42833643951057554,0.4781134389505821,0.13048037605656854,0.3366043044052562
16:18:02,0.7779688184639161,0.7897458221756735,0.38027176101481225,0.3530425462665094,0.37909149396086794,0.1625731736129466,0.32055505853585736
16:18:03,0.739913841655362,0.7260463593124331,0.294643014270891,0.28750609470995453,0.294396120867192,0.20463499899644821,0.3044157297095671
16:18:04,0.6988378160380768,0.6730064277279328,0.22243218504319695,0.23089688968033956,0.22271133508838709,0.2539845948242693,0.28856039280359713
16:18:05,0.6554699401649446,0.629432289760547,0.16231394478790928,0.18241967176200036,0.1627796707079484,0.30813745619426747,0.2733318509506314
16:18:06,0.6104933677328219,0.5941914143942149,0.11302591341747681,0.14131411728418047,0.11340218047403361,0.36480583068496164,0.25904163553882553
16:18:07,0.5645452075825372,0.5662124772584409,0.07336865930061787,0.10685483832103082,0.07343843579946319,0.421898718355532,0.2459700062118073
16:18:08,0.5182165236988912,0.544485360628294,0.04220569926232076,0.0783513826916098,0.04180652676171959,0.47752187174582056,0.2343659508686762
16:18:09,0.47205233521065676,0.5280611534244086,0.01846349858384322,0.05514823395988333,0.017483062102948255,0.5299777958763305,0.22444718566400373
16:18:10,0.42655161639057904,0.5160521512129838,0.001131471002712936,0.036624811434724736,-0.000496830770043033,0.5777657482482261,0.2164001550078333
16:18:11,0.38216729665537513,0.5076318562057833,-0.01073802128727297,0.02219547016991502,-0.013039505785784278,0.6195817388433342,0.21038003156568028
16:18:12,0.33930626056573454,0.5020349772601365,-0.01802966763604763,0.011309500964142294,-0.02099279820814237,0.6543185301241419,0.20651071625853187
16:18:13,0.2983293478263187,0.498557429878937,-0.021565208937274427,0.003451130361002419,-0.025146024636322206,0.6810656370337982,0.20488483826284729
16:18:14,0.2595513532857613,0.4965563362106439,-0.0221034376283471,-0.0018604793510011985,-0.026229983004866453,0.6991093269961135,0.20556375501055763
16:18:15,0.22324102693666825,0.4954500250492809,-0.02034019769038986,-0.005071230138458116,-0.02491695258365423,0.70793261991556,0.20857755218906587
16:18:16,0.18962107391561767,0.49471803183443686,-0.016908384648256503,-0.006592088223049686,-0.021820693977903094,0.7072152881772706,0.21392504374124696
16:18:17,0.1588681545031595,0.49390109865126536,-0.012377945570532844,-0.006799084081550388,-0.017496449128167835,0.6968338566470407,0.22157377186544777
16:18:18,0.13111288412381605,0.49260117423048533,-0.007255879069532956,-0.006033312445827055,-0.012440941310340792,0.6768616026713257,0.23146000701548708
16:18:19,0.1064398333460822,0.49048141394838013,-0.0019862353013020417,-0.004600932302839089,-0.007092375135651308,0.6475685560772435,0.24348874790065556
16:18:20,0.08488752788245099,0.4872661798269632,0.0030498840343862778,-0.0027731668946391398,-0.001830436550666741,0.6094214991727788,0.2575337214858028
16:18:21,0.0829353347788109,0.4816220444288553,-0.0007988800779041433,0.006952651383038969,0.0063333658433943115,0.55882066261654,0.2670485628661875
16:18:22,0.07959536830781672,0.4707009285100401,-0.0006040662591997661,-0.005276741129092504,0.01807837319666026,0.5074913128112145,0.2758904447414783
16:18:23,0.06827088818015642,0.46925288645073476,-0.0007045965639274955,0.013180931235824603,0.017454372560147317,0.45125764099120036,0.2751881312947397
16:18:24,0.06228572791252111,0.4436150407684782,0.015705722739193684,0.006556444511854886,0.012124220079414164,0.37914499142578684,0.28422587654767134
16:18:25,0.05157188254183725,0.42965899860234913,0.014854900277480418,-0.008267931563017026,0.0,0.2951930220837593,0.2985364137110061
16:18:26,0.042063836164814364,0.4218060862551418,0.0,-0.006423961308557037,0.0,0.1929568709833987,0.30199681252024324
16:18:27,0.031497314821204984,0.4043850839242677,0.0,-0.0028058681577605438,0.0,0.11528206007162403,0.327592486144107
16:18:28,0.025085734104460473,0.38671917225443275,0.0,0.0028797067934910768,0.0,0.037159224530799326,0.35363659649428336
16:18:29,0.015937852296337384,0.38178146247235095,0.0,0.010942885815266118,0.0,0.007375115675983229,0.37454017908996473
16:18:30,0.002910619756905361,0.3825780828361157,0.0,0.0,0.0,-0.014534958631743963,0.39286607952471686
16:18:31,0.016127619644357806,0.3657353963150522,0.0,0.0,0.0,-0.01038121391840768,0.42263173295817136
16:18:32,0.010613410216363226,0.3613726359779215,0.0,0.0,0.0,-0.006869169687765957,0.4737850578076652
16:18:33,0.008765364692764057,0.33673814329579227,0.0,0.0,0.0,-0.005339381435456869,0.4993497253701321
16:18:34,0.001153166779939676,0.3342948585899394,0.0,0.0,0.0,0.009456086378808376,0.5302533819417693
16:18:35,-0.008814577731200117,0.31771727284092516,0.0,0.0,0.0,0.033935617520799044,0.581542620979182
16:18:36,-0.010467262310714511,0.3151582087687257,0.0,0.0,0.0,0.06398283891009833,0.6216974063350437
16:18:37,-0.006293403911103128,0.2984559892109277,0.0,0.0,0.0,0.07741040636722127,0.650316970405553
16:18:38,-0.020672452323054848,0.2724830164099187,0.0,0.0,0.0,0.12847817085196167,0.6786163394817175
16:18:39,-0.01855872814466745,0.23298878211277835,0.0,0.0,0.0,0.17304086439693767,0.6926617513239517
16:18:40,0.00014942669508754593,0.218997557718029,0.0,0.0,0.0,0.21473769273261287,0.714045607200456
16:18:41,0.0022302631491521365,0.1925083748844492,0.0,0.0,0.0,0.2466823485114666,0.7107381934980804
16:18:42,0.02100655191977506,0.18107762105259967,0.0,0.0,0.0,0.2669475941191401,0.7038374725334111
16:18:43,0.010764683765254577,0.16660500371908699,0.0,0.0,0.0,0.2805663726226669,0.6928441642597456
16:18:44,-0.00876031080228767,0.14633033739763635,0.0,0.0,0.009033732608190946,0.27098244490831375,0.6886803466499465
16:18:45,-0.01582245825014367,0.14210170928792698,0.0,0.0,0.0023772980547870854,0.28478505614637395,0.6425530035706222
16:18:46,-0.009789208030844924,0.13535783021261483,0.0,0.0,-0.0023163416944079356,0.29895475289885615,0.643724640202151
16:18:47,-0.013983899690087065,0.12556393674564664,0.0,0.0,-0.005303203352986592,0.30714963446532206,0.6314679745735375
16:18:48,-0.013155679349671325,0.12841580546446899,0.0,0.0,-0.006825464893266061,0.322266838562753,0.6271508910851835
16:18:49,0.0035278214518157693,0.12827690529499228,0.0,0.0,-0.007111465546288259,0.329299188155755,0.6199579724972122
16:18:50,0.019282267438825156,0.14335896149792351,0.0,0.0,-0.006375705801819852,0.33652028720989074,0.594233392155792
16:18:51,0.01857917768298416,0.15197305985606901,0.0,0.0,-0.004818847408352223,0.34409803259484134,0.5702500455465305
16:18:52,0.0219842831867862,0.1644180289113124,0.0,0.0,-0.0026277133731014727,0.36578665766537666,0.5645327802239255
16:18:53,0.028239343043663205,0.1758861671431385,0.0,0.0,2.471203799153531e-05,0.38577183350914596,0.5599447845621008
16:18:54,0.0224582445229144,0.18444185621499606,0.0,0.0,0.002979283300261224,0.4012778585322995,0.5413559251815225
16:18:55,0.02532965295303056,0.1918492930351906,0.0,0.0,0.0060906936303172805,0.41819909210176315,0.5192295729957547
16:18:56,0.05599878175036019,0.22600771926325391,0.0,0.0,0.00922747498604467,0.4387092622218636,0.4935886035090591
16:18:57,0.055138787413337734,0.2582400363216949,0.0,0.0,0.012271998066603599,0.4731575628706723,0.4750996160974755
16:18:58,0.08024170786510382,0.269382747000002,0.0,0.0,0.01512047231242957,0.517330507562494,0.4259657785945139
16:18:59,0.08012107586699017,0.2894939471642966,0.0,0.0,0.017682945905233345,0.5668664507316981,0.3957275243361881
16:19:00,0.11130030443704031,0.32294771848056497,0.0,0.0,0.019883305768000938,0.6058364257644703,0.38797951715539325
16:19:01,0.10794433709922267,0.3300831513617992,0.0,0.01168899166630699,0.021659277564993647,0.6438095683097502,0.3968448449448069
16:19:02,0.13529212706755497,0.3391701822179234,0.0,0.017003359657931438,0.035799835197598336,0.6681364779430105,0.388008043559416
16:19:03,0.13149186972220273,0.3564001072594679,0.010048903128883811,0.006636750831525946,0.04377750536538828,0.694463122743205,0.3816708579822965
16:19:04,0.15652650961788334,0.34472499747211655,0.01618862197422014,0.007303312334075278,0.040327999672045735,0.707345094646224,0.3705954786649813
16:19:05,0.17200874432871083,0.34758020276767654,0.016607105163548616,-0.014283966157961986,0.03450187225337689,0.7226858809251517,0.351241752859925
16:19:06,0.18620895053119063,0.34957064660307635,0.016146906319912294,-0.008969607237422992,0.02396637609010367,0.6939059699818174,0.3378292181469709
16:19:07,0.18958221028561992,0.3563684833294818,0.003015530669177929,-0.028370028444212256,0.009204592505953513,0.6828490863483794,0.3279204452146403
16:19:08,0.17734391500704827,0.36015861585259906,-0.010652539124434925,-0.021282036465952184,-0.004586372162530716,0.6723280131453985,0.31202454694121035
16:19:09,0.19918134211958197,0.37810885115297155,-0.021710183425862742,-0.02082215057476462,-0.037859501190734154,0.6635356880795801,0.3070805771048605
16:19:10,0.20859598043382632,0.3749508388508323,-0.02985829728867022,-0.02523359178973279,-0.03448429346798936,0.6585545252964201,0.29103253308415683
16:19:11,0.22003432908148113,0.40788832673905434,-0.04508666242927547,-0.01469598393112137,-0.03195295993335182,0.6603564153802074,0.29755537377125324
16:19:12,0.2301663889866584,0.42968513076962916,-0.04798925685852233,-0.005580332217622049,-0.026200248944744223,0.6370498747271093,0.28959726365473826
16:19:13,0.2433843138608554,0.4643604401803975,-0.04391428960078788,-0.01405531433020032,-0.015704089721478666,0.6032321200999927,0.282704271300359
16:19:14,0.2524226260755744,0.5104400442005834,-0.057718330675226553,0.004780924668355729,-0.005527658025074305,0.5695414238696499,0.28222164840378855
16:19:15,0.258704955103226,0.5732825461827121,-0.05052384041478367,0.02375271894448896,0.014697506272700236,0.5302334222721324,0.2784689633065041
16:19:16,0.26839438467354365,0.6312748325455156,0.0005924810120667215,0.03242786665275618,0.03600633534570844,0.47440042500638724,0.2739834936450471
16:19:17,0.27084422532531366,0.6696505704679375,0.041657548795656266,0.06456412209719463,0.0628047167702374,0.41564520060577337,0.27308486167497564
16:19:18,0.2872678220098347,0.7019817665864567,0.0776793608997879,0.08365169063718891,0.07588645461925458,0.38828070763681544,0.27396758718975806
16:19:19,0.3306419042381572,0.7110034576580125,0.12531756644414294,0.12690441618845855,0.12541854677590036,0.342751368243611,0.25979758660305874
16:19:20,0.36714075965364423,0.7371879752589809,0.15801006217761168,0.15619288901287207,0.17915163625606334,0.2976492331077069,0.24325010589460286
16:19:21,0.3795434046427937,0.7333746012447762,0.19095879584955544,0.17765520423146652,0.23021348738299438,0.2552769638168886,0.2239534447195581
16:19:22,0.40914423770364794,0.7411961942992844,0.2311255926523976,0.20464507004502477,0.27746307166005435,0.2187753434139328,0.20863887093705671
16:19:23,0.4147262222986803,0.731898479427793,0.26109866276935095,0.25045791293018105,0.32561613960727276,0.17549022551213547,0.1810911099504711
16:19:24,0.41611341696437804,0.71958387394192,0.2987191991385777,0.26921783386297793,0.3699967314212316,0.14169041081536596,0.15150027679512973
16:19:25,0.44396554308650776,0.7196537424422871,0.33180834616512755,0.3009651574467797,0.39448798541768215,0.11098748626066957,0.12139735449289593
16:19:26,0.47179040159770574,0.7044919477365635,0.37431347450944163,0.3300158045523255,0.4300650105220955,0.0836562536905932,0.11145953794552896
16:19:27,0.46874392577754764,0.6909246943016262,0.4087875525747685,0.33101265334794416,0.4611071974566554,0.05692713969870099,0.08425385736789556
16:19:28,0.47680292972424576,0.6692677559441877,0.4447554582212132,0.34584190361940886,0.4852271725917865,0.03936553309828546,0.055100812302968025
16:19:29,0.47687266873329276,0.635089341272196,0.4886687677770234,0.34082779460425106,0.5108308787200082,0.016257182279150788,0.03651283365885877
16:19:30,0.475895096570241,0.5905572338656231,0.5235393749618025,0.3371122538059392,0.5281077061257994,0.0019086307361699181,0.0021517396804741247
16:19:31,0.4566894517264729,0.5521042387602471,0.5591161018969446,0.34339942314559985,0.5428595731014876,-0.0055485614099398395,-0.006751696216426822
16:19:32,0.43259660588092474,0.5081968619707831,0.574968281601439,0.33068146801741316,0.5539218403155385,-0.0019259133845865237,-0.004223899796639202
16:19:33,0.4181650391237717,0.4542236685411231,0.6136950868982163,0.3181750022232779,0.5618758302813092,-0.006839840092587899,-0.005894727810125301
16:19:34,0.3801421845949487,0.3999940506673081,0.6442638437570142,0.31547053065890746,0.5657760170707902,-0.013405081326754473,-0.015713325741094773
16:19:35,0.36287379268106035,0.36047246196861105,0.6658624149332473,0.31037912692445485,0.5578486785321914,-0.015437223070454097,-0.020845737715912242
16:19:36,0.3671390095100903,0.37607793232318276,0.6711035361161771,0.2794728985750467,0.5466417953156951,-0.012826827882205434,-0.02034899643641412
16:19:37,0.32379066936650025,0.36985224250152515,0.675894082284674,0.267860920424385,0.5387008059051157,-0.0025414869105308876,-0.013670028954984457
16:19:38,0.3135362070416999,0.363292758042152,0.6601046586580971,0.2533280043730732,0.5335071043382518,0.003452701982593471,-0.023024478766791794
16:19:39,0.2820525658019505,0.3552417414798062,0.6650728173951711,0.2327073256303054,0.5332864995415566,0.0011983699485446937,-0.0064543619488860214
16:19:40,0.2809021615035028,0.37078797492965376,0.660655422687882,0.22447182319784575,0.5438961607217728,-0.00944502535494364,-0.010896276532008777
16:19:41,0.2489562624277008,0.3672676684345695,0.6609644011226751,0.21989478629391696,0.5565845927572445,0.0032155005328537312,0.007257333525359957
16:19:42,0.2527330004642246,0.399823295633128,0.6645066940155079,0.19815413691243833,0.592698698601268,-0.010267807009578871,0.006849883555262448
16:19:43,0.22926172543310053,0.4196040761231997,0.6695448808173516,0.16315876906222213,0.6182908146391568,-0.004484789268551689,0.010951940259046056
16:19:44,0.2558923012695844,0.4315320664894917,0.665325768597441,0.1626635845537734,0.6436842863557494,0.004602810038776721,0.010209869540559295
16:19:45,0.24588707217756808,0.4349935859726198,0.6293072033902877,0.13878975149977607,0.6710744098137476,0.01749067814735158,0.0
16:19:46,0.22932116480053777,0.4296901962858088,0.6190410556300768,0.16271618173102698,0.6884142052265194,0.0,0.0
16:19:47,0.19577642535675138,0.4162760169457351,0.6010189540913131,0.15843442680133657,0.7070837048234218,0.0,0.0
16:19:48,0.1812915244566443,0.3979058053648148,0.5678071341178197,0.186255143570097,0.7172660211641945,0.0,0.0
16:19:49,0.19551987490167566,0.3861320483733851,0.5456954536209314,0.19253956134716488,0.7209474356051778,0.0,0.0
16:19:50,0.18589629409261238,0.3543099767066665,0.5049298944879415,0.20793651038433025,0.7699015146383497,0.0,0.0
16:19:51,0.17509307753216022,0.3398600413389016,0.4759109711951969,0.2276530770619402,0.79321726467744,0.0,0.0
16:19:52,0.16114795553258088,0.3070153388437343,0.4470685595803975,0.22662942018506077,0.8189311257988704,0.0,0.0
16:19:53,0.14478783196882167,0.2970510649973137,0.4160125344513752,0.21451752846672495,0.8375571697827666,0.0,0.0
16:19:54,0.10889546992783727,0.2660592079397025,0.36812927782341054,0.24607334934146208,0.8415027400132469,0.0,0.0
16:19:55,0.09772177043876253,0.2867675662827814,0.35487770058576396,0.25795576981064866,0.8457033326952063,0.0,0.0
16:19:56,0.08791635564185266,0.29063056055186737,0.3642628888372153,0.2502290403726727,0.8353598100481201,0.0,0.0
16:19:57,0.05800024716646018,0.29670822336919833,0.3308720034913434,0.2806382669728428,0.8219359564329103,0.0,0.0
16:19:58,0.07755851629932463,0.3025766771438332,0.3491826711730984,0.27517959615355225,0.8002581809681334,0.0,0.0
16:19:59,0.10248314672594863,0.2939921992341609,0.37411493439506355,0.29330714450493844,0.8105908476602843,0.0,0.0
16:20:00,0.10450330841712632,0.31934114558469334,0.3838020933613262,0.3058145295024014,0.7962308586915021,0.0,0.0
16:20:01,0.10543329601756234,0.3329575515702899,0.4026056200847899,0.3097938514188074,0.7728547245708073,0.0,0.0
16:20:02,0.09822871620946333,0.3525695043483723,0.4277950757931025,0.310917441420621,0.7475235936667807,0.0,0.0
16:20:03,0.1272223555264249,0.36609130817257723,0.44031328882679543,0.32230846607139035,0.7199833568617453,0.0,0.0
16:20:04,0.15212223124877072,0.3786094635721889,0.4612504876721278,0.32957748063130127,0.6924404349709447,0.0,0.0
16:20:05,0.18907476536524231,0.3639302388966815,0.48495666682012933,0.3470616078191736,0.6631329290527052,0.0,0.0
16:20:06,0.22393299222574972,0.3885101492984415,0.5072722484633387,0.323431034064241,0.6409626065420464,0.0,0.0
16:20:07,0.21240391376530035,0.41002892420500375,0.5265920488044391,0.2903008144293634,0.6172049561286207,0.0,0.0
16:20:08,0.2411733662443484,0.4132336749915586,0.5593409451967829,0.3002336983750785,0.5942230209231951,0.0,0.0
16:20:09,0.26789734702392515,0.43198083682845306,0.5669671147264211,0.2855966220730033,0.5820096901018725,0.0,0.018961186289610122
16:20:10,0.30264893367569357,0.4053726271090602,0.5934081943745737,0.26431363314307665,0.5665438041945547,0.0,0.016415116065836552
16:20:11,0.31456254768800695,0.4257302155772092,0.6102132155046146,0.2491942835108724,0.563066196145026,0.015900616497592345,-0.0018551767962169232
16:20:12,0.3205580341145787,0.4353473091709261,0.6188224044084516,0.21962481264814146,0.5656615324129134,0.0041843727625242915,3.871102775482825e-05
16:20:13,0.34373687606824405,0.42582642046239233,0.6465659189462144,0.2109852931399075,0.5511806509981577,-0.004077081153228808,-0.0173230075907986
16:20:14,0.32767209624849564,0.420360217193259,0.6408693079162476,0.22103064040328685,0.56104479479177,-0.009334370008708064,-0.027174139572273902
16:20:15,0.35502288111488806,0.4312754304575435,0.655751560478826,0.21020208654929196,0.5674318594601755,-0.012013760467871237,-0.030653273242172097
16:20:16,0.36435576651130464,0.44783946476078856,0.633759460076913,0.19929727207974585,0.5706735759330164,-0.012517161099592795,-0.028830849202832517
16:20:17,0.3649210379217265,0.438668264034884,0.6337653666406678,0.21358754566580498,0.5779558840352863,-0.011222122377663932,-0.02270916033343285
16:20:18,0.4020543484526672,0.447895764311026,0.6250902756879759,0.2152107952448996,0.5803177565758324,-0.008481836680792523,-0.013222351789989196
16:20:19,0.42334413037773694,0.44412684062354957,0.6166274452137522,0.22095023430167554,0.5845262426584649,-0.00462513829260311,-0.0012364210053560304
16:20:20,0.4394571249365679,0.4603293718080948,0.608016531005803,0.22467564746467447,0.5846651503246489,4.3496598363012965e-05,0.01245078231077385
16:20:21,0.4449388272418682,0.4559443029315681,0.6018541980874013,0.21771053845758914,0.5768424954473386,0.005243949898647883,0.027109556171869238
16:20:22,0.45893141837570045,0.4900631508798376,0.5894328328859121,0.21245757264351509,0.5832344533882962,0.010720461609876835,0.04207834631456055
16:20:23,0.48042048892887357,0.5213293209164909,0.5633998877895529,0.22134862730445792,0.5797836904158277,0.01624162982875852,0.05676374619863984
16:20:24,0.5091075598734698,0.5481130050912612,0.5271900610947451,0.24705084044068637,0.5729180503964701,0.02160041074708485,0.07064049700706082
16:20:25,0.516392187691282,0.5519175218991824,0.4867281977150838,0.26579700356051955,0.5573424112472046,0.026614118651731078,0.08325148764593879
16:20:26,0.5395495942860191,0.5944099512326817,0.473783140831941,0.27876010174985355,0.535709129012,0.031124425924655755,0.09420775474455065
16:20:27,0.5453237577459474,0.6211614888034107,0.44931550232610695,0.3327422946648277,0.5173635247500037,0.0349973630429007,0.10318848265533503
16:20:28,0.5411714969289093,0.6547038659628581,0.41039546110959857,0.37479987900393924,0.4931295591977557,0.03812331857859106,0.10994100345389207
16:20:29,0.5467555436360436,0.6827145290172238,0.3930472626665162,0.40971835126262124,0.47511581014816595,0.040417039198935294,0.1142807969389836
16:20:30,0.5352903719326378,0.6754851186038737,0.3662772637226186,0.453465141043284,0.4733029755052617,0.04181762966622514,0.1160914906325331
16:20:31,0.5112430344990189,0.7098632589475318,0.3489142198556827,0.48343177880041127,0.4592234551613477,0.04228855283783564,0.11532485977962559
16:20:32,0.4766204780386743,0.7235166381341864,0.349441811797633,0.509255536015599,0.4511685013463232,0.04181762966622514,0.11200082734850782
16:20:33,0.4372541902322145,0.7213943606702498,0.342400049462373,0.5467535673632874,0.44029450806850257,0.040417039198935294,0.12079299194567283
16:20:34,0.3796154771765792,0.6786757403007714,0.3285597653154049,0.5852724970707635,0.42633269795373985,0.03812331857859106,0.11214915460075486
16:20:35,0.31143614552586896,0.6900797060124728,0.31355757012088814,0.5983977242825608,0.4184337825942767,0.04665781514113509,0.10143822285211465
16:20:36,0.27709637295579564,0.6789938712999148,0.2863522253709619,0.614172641261724,0.3949400827592724,0.0341929659505069,0.0828337436989234
16:20:37,0.23341989337459357,0.6630396093702151,0.27432951271970973,0.6589633094853666,0.389550468201627,0.023624259139363286,0.04548661912009391
16:20:38,0.21117092671268697,0.643146460100198,0.3142904804232518,0.6723827900103102,0.39474816126842854,0.01475520607403227,0.03365481721753545
16:20:39,0.1845997840042693,0.6134827390058445,0.3154284945746343,0.7150032533450423,0.4087065868455903,0.025452237516257605,0.01688083650648012
16:20:40,0.1737910565194179,0.6141500675584363,0.32407954547553863,0.7536453094311534,0.42284386977187405,0.021654095215375584,-0.01890683480080193
16:20:41,0.15778922727311367,0.5863567186797478,0.33737528449601417,0.7438408871741775,0.44178606020484523,0.012869232232653925,-0.03084424528136953
16:20:42,0.15642644102660602,0.5667843377324844,0.3541716456405437,0.7319856488173426,0.4627686094480535,-0.004182323589445923,-0.03695409149630185
16:20:43,0.20090970870898106,0.5419742336310361,0.3668706039340089,0.7333463155687338,0.48077088112888716,-0.014170012505566815,-0.05211851153280506
16:20:44,0.2127212934076939,0.5166705830371225,0.38090375110554586,0.7381515386513701,0.4985477298881915,-0.02068698218146117,-0.05292422284990572
16:20:45,0.24333627538400207,0.4697772710195392,0.39739047938958466,0.7146228815653947,0.5075943503299971,-0.027917392729616814,-0.023782464807042346
16:20:46,0.28387347630125065,0.49291127151590924,0.40298372754580325,0.6774578748620013,0.5141578329369906,-0.031708962211190656,0.0016452896113764437
16:20:47,0.3206240513388487,0.4935715986314975,0.4136848532631825,0.6600823518496645,0.5127157135475217,-0.03949502086062753,0.031009486811509078
16:20:48,0.3990127284229576,0.49148434155762255,0.4164332180939938,0.648823304840363,0.5031713550867074,-0.033422766850337425,0.06540630677122675
16:20:49,0.45572107171668574,0.494988595325987,0.3992980492920503,0.6107956333731746,0.48835178868810974,-0.024653955723396886,0.10860601976227877
16:20:50,0.4994096104421081,0.4680129865894326,0.40879157235274566,0.556247896075299,0.4641258119163307,-0.004509914192554532,0.12781672342234254
16:20:51,0.5350611577215744,0.5070168869048534,0.3884688178851759,0.509618563275088,0.4366051973365498,0.01190739678600719,0.12925167956966144
16:20:52,0.5626111033089652,0.5188722704132294,0.36552017233760503,0.46071606997535336,0.39998382994542603,0.018404061605391542,0.16396718722305573
16:20:53,0.5888402848132548,0.521905924677032,0.3323627090050605,0.41583436433792786,0.3516859176623119,0.04848035805421877,0.18540483895596496
16:20:54,0.5869253329550237,0.5340764720419433,0.29432737059105496,0.3726236605901007,0.32914930494268146,0.0849160923875504,0.21144489141630257
16:20:55,0.6179582139595544,0.5472730245846078,0.27371909635336455,0.31870275344041343,0.2913847500031781,0.12551739284306226,0.23210244412150824
16:20:56,0.6086052034721108,0.538211427256824,0.2230559580823235,0.2784963856412053,0.24621531236267,0.1707489158602303,0.256895781599572
16:20:57,0.6266686456705561,0.5502559852998619,0.19808446782974695,0.23478497823415956,0.20446000029187233,0.20960463016205816,0.26829397743219857
16:20:58,0.640206197920535,0.5584120771587181,0.16055591625111457,0.19512140090705843,0.1608179689200209,0.2540227571239267,0.28041822226385404
16:20:59,0.6072683652095774,0.549686848223794,0.11388929781645613,0.1590649624879395,0.12120084931723529,0.31092257129294515,0.3023101832846996
16:21:00,0.570048651869602,0.5376815886978803,0.09317488391091452,0.11550693443668164,0.08064993261102159,0.37323353628471917,0.31871737863329813
16:21:01,0.5245206561147049,0.5245829930118936,0.06562077594640967,0.08071617096664482,0.04612725022038866,0.42919470352697403,0.3314896563546801
16:21:02,0.4877347865154367,0.5112899849953099,0.04200334929974058,0.05588108314930694,0.020334712328646316,0.4767063955576185,0.3388009926208505
16:21:03,0.4509385330430507,0.49308755516408065,0.018586568934568976,0.03909312337037337,-0.00463646967767798,0.5359449928228853,0.3197128857039764
16:21:04,0.4165804915948106,0.4684785657206388,0.001140926398856084,0.016535786021807254,-0.025462205865771373,0.5890193874908929,0.33126296720062415
16:21:05,0.3877898767293138,0.4234181905411334,-0.0046202268343598744,-0.0019136256079412273,-0.040551474533504224,0.6195874435929316,0.33256560894867926
16:21:06,0.36837652166649115,0.41837513521978664,-0.014572559677652771,-0.023096053996188498,-0.048858072043000605,0.6799276679280433,0.3364113122301542
16:21:07,0.3292312105415867,0.408022888898131,-0.0165730147372368,0.005310593512959979,-0.050052886073556235,0.7255280292114489,0.3397492472933195
16:21:08,0.2938521053950278,0.39709045902071727,-0.021127554654565853,-0.002925006282483723,-0.04505777969294216,0.7681378285929725,0.330049667005325
16:21:09,0.2880849284707304,0.37295608495059,-0.02144503345236851,-0.0035270466659283635,-0.03483203953242828,0.8004539968733704,0.32706234189960026
16:21:10,0.2679296342087931,0.3651830987406329,-0.024236615876335226,0.0019516258968247792,-0.017641799639403266,0.8170440312330467,0.33334251900104706
16:21:11,0.2622046993857282,0.37138986082117414,-0.026125329872790048,0.0019531407680983917,-0.006400547903169277,0.821292257001968,0.34295440394505444
16:21:12,0.23804786099178593,0.37229717753074576,-0.0019762965524956714,0.002625257403389916,0.007754076804161129,0.8111871208263262,0.34885770563604057
16:21:13,0.2149157410077013,0.35199333850393133,-0.0015259937727788008,0.0033616535645430894,0.018523354627428094,0.8161229279342894,0.3733496450457421
16:21:14,0.17594801329917786,0.3392314904719429,0.005584463606724821,-0.010631103536556741,0.02171682626539715,0.816651382606668,0.37503232458017
